-0.49751,-7.0428,-7.3164
1.4515,-8.4166,-8.7054
-0.38132,-6.5778,-6.8378
-0.44866,-5.8287,-6.0644
-1.1484,-7.6329,-7.9238
-0.10683,-6.5938,-6.8525
-0.65103,-7.5239,-7.8095
0.7503,-7.0749,-7.3413
-0.13147,-7.5714,-7.8548
-0.19401,-9.575,-9.8904
-1.4793,-8.1686,-8.4708
-0.19712,-10.095,-10.418
-2.0646,-7.5075,-7.8016
0.7048,-8.8495,-9.1494
-0.71702,-8.413,-8.7146
-1.2185,-10.213,-10.543
-0.89061,-4.5738,-4.7655
-1.2637,-6.7531,-7.0238
1.599,-8.1728,-8.4567
1.6393,-10.156,-10.469
-0.32731,-7.6974,-7.9845
0.49267,-8.5285,-8.8249
1.5548,-9.6918,-9.9991
2.6121,-8.0541,-8.3295
-1.853,-6.2396,-6.498
0.54938,-4.5649,-4.7499
-1.212,-8.7925,-9.1025
1.3838,-9.0509,-9.3499
-1.9426,-7.6583,-7.9546
-0.034032,-7.1735,-7.4474
0.27525,-10.479,-10.804
0.08853,-7.8642,-8.1519
-0.1748,-9.22,-9.5302
0.71177,-5.9197,-6.1517
1.1567,-7.9276,-8.2098
1.6314,-7.5236,-7.7948
-0.67723,-7.7367,-8.0267
0.99028,-10.618,-10.941
-0.1875,-9.5748,-9.8902
-0.32771,-6.7963,-7.0622
1.1976,-7.41,-7.6815
0.67887,-5.4788,-5.6957
0.28848,-6.9914,-7.2586
0.80156,-8.0598,-8.3467
0.67715,-4.4218,-4.6011
-0.47049,-7.7572,-8.0464
-1.4828,-7.3742,-7.6618
-1.1024,-7.9555,-8.252
-0.11706,-10.271,-10.596
-0.56046,-5.1437,-5.355
-1.3088,-8.6086,-8.9164
-0.45082,-8.5041,-8.8056
-0.76583,-5.4543,-5.6782
0.0087961,-8.4638,-8.762
-0.12033,-3.5826,-3.7352
0.22833,-7.9674,-8.2561
-0.010099,-8.8971,-9.2018
-0.78352,-5.9675,-6.21
-0.77689,-7.9148,-8.2087
0.48739,-8.5143,-8.8105
-0.23124,-7.5367,-7.82
-0.63887,-4.4661,-4.6526
-0.52853,-8.7967,-9.1029
0.57693,-7.6116,-7.8914
0.76535,-6.7676,-7.0257
-0.029667,-8.9464,-9.2519
0.40012,-8.2374,-8.5296
0.72038,-9.8401,-10.154
-0.043864,-5.3627,-5.5794
-1.4868,-5.836,-6.078
0.93633,-8.3418,-8.6325
-0.40431,-7.6919,-7.9793
-0.87612,-6.2513,-6.5041
0.71946,-9.3916,-9.6993
-1.6712,-9.3217,-9.6415
0.87157,-8.6428,-8.9387
-0.083561,-8.8968,-9.202
1.3223,-9.2661,-9.5686
1.0509,-7.2582,-7.5272
0.50303,-8.6139,-8.9115
-1.2556,-8.3611,-8.665
-0.60717,-7.3595,-7.6414
2.4779,-7.8686,-8.1414
0.42257,-6.2998,-6.546
0.60184,-7.2779,-7.5502
-0.69018,-4.9893,-5.1956
0.28665,-8.8007,-9.1024
-0.68328,-8.6353,-8.9401
0.029853,-8.8505,-9.1543
-0.382,-7.8614,-8.1519
-1.7189,-7.9888,-8.2895
1.5675,-9.432,-9.7355
-0.087951,-8.4185,-8.7165
-1.5367,-5.2453,-5.4656
-0.26495,-8.7858,-9.0903
-0.32952,-6.9318,-7.2014
-0.61368,-8.879,-9.1869
1.432,-9.1975,-9.4984
-0.58171,-7.7434,-8.0329
0.98166,-10.361,-10.681
0.15997,-8.4808,-8.7784
-0.82753,-6.4637,-6.723
1.6995,-9.8244,-10.133
0.56846,-8.4552,-8.75
0.031826,-9.3862,-9.6977
-1.1051,-6.01,-6.2559
0.8394,-8.5855,-8.8807
1.0824,-7.5366,-7.8117
0.016741,-5.5716,-5.7955
0.87126,-8.393,-8.685
-0.45178,-9.8211,-10.141
0.036051,-8.9891,-9.2949
0.2995,-8.9788,-9.283
-0.74447,-7.2989,-7.5802
-1.3071,-6.7329,-7.0033
0.16412,-5.7615,-5.9912
-2.2447,-7.9206,-8.2234
0.31288,-6.3684,-6.6175
1.0096,-8.2885,-8.5779
0.37377,-7.4441,-7.7217
0.51147,-7.7947,-8.0785
0.80179,-8.4901,-8.784
-0.73663,-7.0565,-7.3319
-1.8195,-10.003,-10.333
-0.054583,-8.6275,-8.9285
1.1489,-9.1943,-9.4967
0.52992,-7.3843,-7.6595
-1.9163,-5.7204,-5.9607
0.55032,-8.6868,-8.9852
-1.3655,-7.4995,-7.7891
0.55588,-9.5439,-9.8547
0.034182,-7.0005,-7.2696
0.64966,-10.387,-10.71
1.0667,-7.8519,-8.1333
-0.27179,-8.6711,-8.974
-1.1229,-7.3385,-7.6231
-0.68793,-6.9962,-7.2698
-1.5293,-5.2846,-5.5063
-2.1699,-5.5471,-5.7823
-1.7898,-6.6538,-6.9249
-0.92299,-6.9714,-7.2458
0.20798,-8.0638,-8.3543
0.60598,-7.4037,-7.6788
-0.37802,-6.4118,-6.6667
-1.3976,-7.6308,-7.9232
-0.047856,-10.866,-11.199
0.18919,-7.9237,-8.2119
0.097051,-6.6919,-6.9522
-1.8924,-9.8415,-10.17
0.72532,-7.7802,-8.0624
-1.0906,-5.5084,-5.7361
0.10493,-8.2028,-8.4962
0.83963,-7.8466,-8.1294
1.5443,-8.7792,-9.0732
-0.92864,-7.8326,-8.1259
0.58238,-6.8715,-7.1337
1.2651,-7.7205,-7.9981
1.6582,-9.169,-9.4682
-0.86368,-5.7578,-5.9934
-1.4576,-5.8841,-6.1277
-0.73503,-7.878,-8.171
0.078661,-7.5685,-7.8505
0.66658,-7.8513,-8.1352
0.016105,-8.312,-8.6077
-0.39592,-7.04,-7.3129
0.34157,-9.1544,-9.4608
0.39531,-7.5529,-7.8326
-0.69674,-8.0607,-8.3566
0.4012,-7.456,-7.7336
1.0082,-9.3201,-9.6252
0.85124,-7.7045,-7.9845
-0.42833,-7.56,-7.845
-2.2352,-7.084,-7.3696
0.15279,-6.9331,-7.1997
-0.4321,-8.9743,-9.2825
-0.23978,-7.1566,-7.4314
0.6349,-7.9646,-8.2508
-1.2586,-7.1217,-7.4021
-0.77746,-8.2268,-8.5259
0.12717,-8.9352,-9.2397
-1.9981,-7.0507,-7.334
0.16812,-8.7129,-9.0139
-0.36009,-8.699,-9.0028
0.30683,-10.982,-11.314
-0.19882,-6.7087,-6.9714
-0.95096,-5.1785,-5.3932
0.26208,-9.2228,-9.5307
0.4551,-9.7495,-10.064
0.16457,-9.4144,-9.7255
2.1999,-8.3385,-8.6214
-0.88329,-5.8719,-6.1117
-0.89382,-6.686,-6.9524
0.12981,-8.7993,-9.1018
1.5868,-8.3051,-8.5914
1.981,-10.449,-10.764
0.42309,-7.4433,-7.7204
0.34693,-7.9714,-8.2594
0.64992,-8.6382,-8.9353
-0.72582,-8.3846,-8.6858
0.96829,-6.2327,-6.4734
-0.38408,-8.7002,-9.0042
-0.67696,-9.2839,-9.5978
1.53,-9.91,-10.221
0.83347,-9.1857,-9.4898
-0.76151,-8.1884,-8.4868
0.70879,-7.8651,-8.149
-0.92318,-7.2723,-7.5541
-0.25437,-6.9566,-7.2265
-0.58385,-5.3845,-5.6049
-0.69783,-8.9807,-9.2904
-1.0191,-6.015,-6.2607
3.0427,-9.44,-9.7349
0.89037,-8.4225,-8.7148
-1.0173,-5.9186,-6.1609
-0.55746,-7.5165,-7.8014
-0.15658,-6.8108,-7.076
-1.2865,-5.4853,-5.7133
0.67734,-9.1623,-9.4669
0.036512,-6.8882,-7.1544
0.053754,-10.498,-10.826
1.0401,-7.1818,-7.449
0.268,-9.4006,-9.711
0.20763,-8.2935,-8.5879
1.9331,-10.632,-10.95
-0.38938,-8.1961,-8.4923
1.1056,-6.3674,-6.6115
0.6285,-9.2658,-9.5722
-0.27155,-7.4003,-7.681
-0.058457,-7.804,-8.0914
-0.15552,-8.6842,-8.9867
-2.9922,-5.9703,-6.2262
-0.80231,-9.6039,-9.9229
-0.11531,-7.6728,-7.9582
0.87233,-9.9738,-10.289
-0.70926,-8.0227,-8.318
0.55744,-11.149,-11.482
0.71604,-7.3115,-7.5839
-1.3776,-8.5737,-8.8814
1.8936,-7.2304,-7.4933
-0.92473,-9.6505,-9.9709
-0.18539,-7.242,-7.5185
-1.2702,-9.6685,-9.991
0.62235,-8.0464,-8.3341
0.74271,-10.05,-10.367
-0.19518,-7.4832,-7.7651
0.91878,-8.0293,-8.3148
-0.2229,-8.669,-8.9716
0.66651,-8.4149,-8.7085
-0.27607,-8.7969,-9.1017
0.8849,-7.229,-7.4984
-0.23705,-6.1864,-6.4331
-0.068295,-8.7634,-9.0665
1.4704,-6.351,-6.5923
-0.93943,-10.275,-10.605
1.413,-8.2543,-8.5407
0.99242,-8.6846,-8.9804
0.0087659,-8.3417,-8.638
-0.089075,-6.9971,-7.2669
0.88423,-7.6689,-7.9479
1.4203,-5.3413,-5.5493
-0.53448,-8.0862,-8.3815
0.30961,-7.1487,-7.4198
0.23606,-6.6801,-6.9391
-0.24607,-7.4814,-7.7636
0.45987,-8.0894,-8.3788
0.46159,-6.7762,-7.0365
0.9969,-9.4742,-9.7816
0.85025,-8.1255,-8.4131
-0.13027,-6.3379,-6.5888
0.14999,-7.4795,-7.7592
-0.40119,-7.6904,-7.9778
0.39255,-7.9574,-8.245
0.85934,-11.473,-11.81
1.8636,-9.039,-9.335
1.2322,-7.1276,-7.3923
-0.57828,-8.3223,-8.6217
-0.80465,-7.7015,-7.9916
0.64839,-9.5784,-9.8892
-0.38905,-8.7895,-9.0948
0.88317,-7.8677,-8.1505
0.13393,-7.8829,-8.1706
0.019843,-8.4598,-8.7579
-0.24961,-8.3825,-8.6809
-0.17713,-8.6699,-8.9723
0.40167,-7.4194,-7.6962
-0.22914,-7.8468,-8.1361
-0.55873,-7.3644,-7.6461
-1.6264,-6.0298,-6.2796
0.14491,-6.4413,-6.6937
-0.9238,-7.113,-7.3911
0.28659,-8.7201,-9.0206
-0.45268,-6.7526,-7.0181
0.96478,-9.8797,-10.193
0.36405,-8.4959,-8.7925
0.3575,-8.9563,-9.2598
0.36361,-7.5895,-7.8702
-0.33148,-5.7454,-5.9775
-0.22411,-7.7953,-8.0837
0.010321,-6.6767,-6.9371
-1.1495,-6.5786,-6.8434
0.81218,-7.5733,-7.8508
-0.59361,-8.0118,-8.3062
1.1282,-9.3016,-9.6058
1.4481,-8.5,-8.7902
-0.1932,-6.9085,-7.1767
-0.10098,-5.2962,-5.5108
-0.80177,-6.8602,-7.131
-0.003513,-7.848,-8.136
0.65252,-7.17,-7.4395
-1.5995,-8.2395,-8.5435
-0.66784,-6.5979,-6.8603
1.5387,-6.4625,-6.7068
-0.12235,-7.6651,-7.9503
0.10069,-8.6646,-8.9652
0.11835,-6.0418,-6.2815
-2.4579,-7.039,-7.3249
0.39278,-7.376,-7.6519
0.070499,-7.6134,-7.8964
0.43311,-5.4681,-5.686
0.64382,-7.9334,-8.2189
0.39504,-7.4011,-7.6776
-0.43891,-9.7091,-10.028
-1.2839,-4.2952,-4.4782
0.11932,-8.7352,-9.0368
-0.54213,-7.9259,-8.2185
1.1346,-6.2729,-6.5139
1.4955,-8.1881,-8.4729
-1.1242,-6.8051,-7.0764
-0.99444,-8.2955,-8.5969
0.99006,-7.5411,-7.8168
0.74842,-8.8081,-9.1072
-0.81576,-9.1998,-9.5133
1.6596,-7.4154,-7.6841
1.5105,-8.2613,-8.5473
0.76165,-8.7523,-9.0504
0.23525,-6.302,-6.5495
0.38608,-8.68,-8.9792
0.85982,-8.5105,-8.8044
0.1323,-8.377,-8.6732
1.0299,-9.0107,-9.3111
-2.1567,-7.5076,-7.8022
2.7157,-7.5659,-7.831
0.27729,-8.7517,-9.0526
-1.1694,-8.3133,-8.616
-0.75461,-7.8155,-8.1074
-0.50519,-9.8469,-10.168
-0.38052,-6.8453,-7.113
0.83273,-8.7713,-9.0693
-0.15887,-7.6379,-7.9228
1.0214,-6.9944,-7.2571
1.3813,-9.0981,-9.3978
-0.72471,-6.0683,-6.314
-0.90274,-7.0125,-7.2879
1.4249,-8.7658,-9.0603
-0.17757,-8.4139,-8.7124
2.2828,-11.095,-11.418
-0.69276,-9.6217,-9.9404
-0.13426,-8.3452,-8.6423
-1.5429,-7.7306,-8.0257
-0.77426,-7.3496,-7.6323
-0.98101,-5.6952,-5.9292
-1.163,-6.9211,-7.1958
1.7964,-8.1006,-8.382
-0.79506,-6.294,-6.5477
-0.60988,-7.5371,-7.8227
1.7964,-8.8345,-9.1278
0.68585,-8.1619,-8.4512
0.17386,-8.9725,-9.2773
-0.6774,-5.4452,-5.6683
-0.18738,-7.6789,-7.9648
-0.084386,-8.4361,-8.7344
1.2284,-9.4875,-9.7937
-0.47271,-6.9253,-7.1957
-0.72516,-7.718,-8.008
-0.23472,-6.0947,-6.3383
1.0057,-9.4095,-9.7159
0.027448,-7.5867,-7.8694
-1.9079,-5.63,-5.8669
0.46475,-7.1544,-7.4246
-0.15359,-5.3287,-5.5448
-0.21393,-9.9159,-10.236
-0.45145,-7.0474,-7.3209
-0.19474,-5.8035,-6.0369
0.031138,-8.1276,-8.4202
1.1967,-7.4964,-7.7698
-0.64551,-7.9915,-8.2859
1.232,-8.4703,-8.7614
0.29554,-7.5053,-7.7846
-0.083351,-8.1894,-8.4837
1.0822,-10.566,-10.888
0.47837,-8.724,-9.0234
-0.8472,-5.4163,-5.6393
0.059718,-8.6119,-8.912
0.49265,-6.8178,-7.0791
-0.26473,-9.8127,-10.132
-1.0915,-7.4939,-7.7817
-1.3702,-7.9013,-8.1984
-0.87773,-6.2327,-6.4849
0.11642,-7.1947,-7.4681
-1.1384,-5.4512,-5.6771
